ts_gap,gps_sys_delta,is_duplicate,label_id,label_name
13.6661,863965.167,0,2,ATK2_SPOOF
-2.3249,-1.3079,0,0,NORMAL
-1.6913,0.1815,0,0,NORMAL
0.2334,-1.5246,0,0,NORMAL
-0.5687,-0.0268,0,0,NORMAL
-2.0812,0.7501,0,0,NORMAL
-67.5275,-519370676.547,0,4,ATK3B_UNDER
1.4615,1.9349,0,0,NORMAL
86366.2622,-33.1345,1,5,ATK4_REPLAY
-1.5092,2453145433.0634,0,3,ATK3_OVER
86397.0186,-28.3549,1,5,ATK4_REPLAY
86430.227,63.0436,1,5,ATK4_REPLAY
86353.787,34.7678,1,5,ATK4_REPLAY
-1.5792,2453145441.1913,0,3,ATK3_OVER
-78.2764,2453145522.805,0,3,ATK3_OVER
-0.3394,-1.1662,0,0,NORMAL
-50.708,2453145384.6,0,3,ATK3_OVER
86427.7165,28.9077,0,1,ATK1_FUTURE
31.5955,-519370683.621,0,4,ATK3B_UNDER
86323.3568,93.919,0,1,ATK1_FUTURE
102.7738,2453145480.1461,0,3,ATK3_OVER
-81.4818,2453145395.7734,0,3,ATK3_OVER
-45.8962,-519370734.8005,0,4,ATK3B_UNDER
80.0786,863952.7309,0,2,ATK2_SPOOF
106.9841,-519370745.1402,0,4,ATK3B_UNDER
3.4879,-1.3502,0,0,NORMAL
27.2832,-519370637.8116,0,4,ATK3B_UNDER
-1.1888,0.7811,0,0,NORMAL
86389.2194,82.3776,1,5,ATK4_REPLAY
-9.5983,-519370750.6263,0,4,ATK3B_UNDER
0.4755,-0.5433,0,0,NORMAL
86386.9219,38.5349,0,1,ATK1_FUTURE
42.4203,2453145422.1494,0,3,ATK3_OVER
9.1464,864006.7713,0,2,ATK2_SPOOF
-40.8424,2453145445.4357,0,3,ATK3_OVER
86376.781,28.3585,0,1,ATK1_FUTURE
44.1099,-519370732.5842,0,4,ATK3B_UNDER
3.3727,864033.1299,0,2,ATK2_SPOOF
86397.7221,-13.3199,0,1,ATK1_FUTURE
86487.6324,22.3071,0,1,ATK1_FUTURE
-50.4024,863938.7335,0,2,ATK2_SPOOF
50.5032,864023.992,0,2,ATK2_SPOOF
-79.8714,2453145363.1678,0,3,ATK3_OVER
-52.1956,864057.542,0,2,ATK2_SPOOF
28.2446,-519370622.096,0,4,ATK3B_UNDER
0.1208,-2.2429,0,0,NORMAL
86526.5952,24.2844,0,1,ATK1_FUTURE
86316.5983,32.2556,0,1,ATK1_FUTURE
-31.141,2453145432.9403,0,3,ATK3_OVER
86312.9749,34.5046,0,1,ATK1_FUTURE
-37.4698,-519370735.4979,0,4,ATK3B_UNDER
86351.0884,123.6508,1,5,ATK4_REPLAY
1.7089,864018.9876,0,2,ATK2_SPOOF
32.4675,-519370725.2248,0,4,ATK3B_UNDER
86416.7521,38.8404,0,1,ATK1_FUTURE
-40.0719,2453145481.2463,0,3,ATK3_OVER
86552.9766,82.1367,0,1,ATK1_FUTURE
86332.1976,19.8409,1,5,ATK4_REPLAY
86513.6496,36.2854,0,1,ATK1_FUTURE
86376.0958,13.6478,0,1,ATK1_FUTURE
86403.6047,-15.6979,1,5,ATK4_REPLAY
1.2707,-1.5552,0,0,NORMAL
-14.7608,863972.3987,0,2,ATK2_SPOOF
-44.972,863985.6264,0,2,ATK2_SPOOF
-0.7563,2.2602,0,0,NORMAL
5.2432,-519370737.3292,0,4,ATK3B_UNDER
-97.9976,-519370672.8552,0,4,ATK3B_UNDER
-57.7301,2453145452.8169,0,3,ATK3_OVER
-20.5228,-519370683.6602,0,4,ATK3B_UNDER
-0.3483,2.5458,0,0,NORMAL
-4.8105,-519370689.3272,0,4,ATK3B_UNDER
-11.1645,864065.7618,0,2,ATK2_SPOOF
17.4866,-519370692.7787,0,4,ATK3B_UNDER
90.415,2453145416.79,0,3,ATK3_OVER
86400.4587,-16.4527,0,1,ATK1_FUTURE
23.914,2453145502.0587,0,3,ATK3_OVER
86412.4457,66.1068,0,1,ATK1_FUTURE
86430.2396,55.2248,0,1,ATK1_FUTURE
-8.6881,863943.793,0,2,ATK2_SPOOF
39.0341,864080.672,0,2,ATK2_SPOOF
86412.3342,82.2151,0,1,ATK1_FUTURE
17.4886,864000.6527,0,2,ATK2_SPOOF
111.8974,-519370708.5813,0,4,ATK3B_UNDER
1.4039,-3.7424,0,0,NORMAL
-55.463,-519370735.9699,0,4,ATK3B_UNDER
86290.6779,-135.1909,0,1,ATK1_FUTURE
-106.9502,-519370671.2362,0,4,ATK3B_UNDER
23.9809,-519370742.8786,0,4,ATK3B_UNDER
86510.9071,58.6843,1,5,ATK4_REPLAY
91.8212,-519370665.9501,0,4,ATK3B_UNDER
86403.8024,54.8647,1,5,ATK4_REPLAY
-43.5266,2453145416.2546,0,3,ATK3_OVER
86385.0173,48.8333,0,1,ATK1_FUTURE
-107.9125,863933.5054,0,2,ATK2_SPOOF
86416.5771,-63.5928,0,1,ATK1_FUTURE
1.4137,1.1024,0,0,NORMAL
86441.3586,39.3258,0,1,ATK1_FUTURE
-8.004,-519370744.9464,0,4,ATK3B_UNDER
86423.8301,-102.2364,0,1,ATK1_FUTURE
-33.1426,2453145403.8211,0,3,ATK3_OVER
86408.1295,-143.7408,1,5,ATK4_REPLAY
86370.7041,17.3967,0,1,ATK1_FUTURE
-0.8139,1.357,0,0,NORMAL
86390.251,80.5955,0,1,ATK1_FUTURE
86471.4696,94.1437,1,5,ATK4_REPLAY
86400.0045,15.9415,1,5,ATK4_REPLAY
86379.8419,35.2095,0,1,ATK1_FUTURE
65.2505,2453145479.7962,0,3,ATK3_OVER
-17.5624,-519370810.2357,0,4,ATK3B_UNDER
86437.4729,-45.8524,0,1,ATK1_FUTURE
2.6724,0.0588,0,0,NORMAL
28.6048,864001.5589,0,2,ATK2_SPOOF
72.3856,2453145471.7292,0,3,ATK3_OVER
-32.608,-519370689.8507,0,4,ATK3B_UNDER
86381.3296,19.0012,0,1,ATK1_FUTURE
86400.9984,88.7343,1,5,ATK4_REPLAY
5.1729,2453145441.0179,0,3,ATK3_OVER
56.0956,2453145459.21,0,3,ATK3_OVER
86373.1482,-78.9507,1,5,ATK4_REPLAY
86338.7648,-46.712,0,1,ATK1_FUTURE
-0.1632,2.3828,0,0,NORMAL
86460.3536,-49.7946,1,5,ATK4_REPLAY
7.1651,2453145414.3853,0,3,ATK3_OVER
86366.051,43.0879,0,1,ATK1_FUTURE
-29.7364,864059.5775,0,2,ATK2_SPOOF
-105.277,2453145459.7217,0,3,ATK3_OVER
-1.7061,0.7577,0,0,NORMAL
-0.6712,-2.3002,0,0,NORMAL
86375.3266,28.593,0,1,ATK1_FUTURE
86431.5637,-8.8739,0,1,ATK1_FUTURE
86395.8741,-10.4299,1,5,ATK4_REPLAY
86510.532,-2.0899,0,1,ATK1_FUTURE
31.719,-519370703.9322,0,4,ATK3B_UNDER
86473.3667,-23.178,1,5,ATK4_REPLAY
-57.3481,2453145471.7375,0,3,ATK3_OVER
-82.5095,-519370786.3741,0,4,ATK3B_UNDER
86336.3524,-55.0811,0,1,ATK1_FUTURE
66.0455,863974.594,0,2,ATK2_SPOOF
106.9087,2453145366.1063,0,3,ATK3_OVER
2.1184,-0.2961,0,0,NORMAL
4.5463,-519370727.2038,0,4,ATK3B_UNDER
86404.2997,-83.0752,0,1,ATK1_FUTURE
86383.156,-91.0708,1,5,ATK4_REPLAY
86424.806,54.3727,0,1,ATK1_FUTURE
86.7537,2453145423.5958,0,3,ATK3_OVER
16.1338,-519370653.3326,0,4,ATK3B_UNDER
31.1838,2453145487.775,0,3,ATK3_OVER
31.4046,-519370724.0059,0,4,ATK3B_UNDER
0.4374,-1.7184,0,0,NORMAL
-69.8436,2453145347.3713,0,3,ATK3_OVER
-45.3237,864039.8636,0,2,ATK2_SPOOF
86368.9741,16.8478,0,1,ATK1_FUTURE
86497.1321,7.9595,1,5,ATK4_REPLAY
-24.0458,864003.4979,0,2,ATK2_SPOOF
86450.9755,139.9849,0,1,ATK1_FUTURE
-61.2152,864058.0933,0,2,ATK2_SPOOF
8.9586,864120.5622,0,2,ATK2_SPOOF
-27.3162,863829.5644,0,2,ATK2_SPOOF
-16.049,863940.4714,0,2,ATK2_SPOOF
86403.2037,-70.9859,1,5,ATK4_REPLAY
-22.1685,863961.6806,0,2,ATK2_SPOOF
86374.1493,-33.4455,0,1,ATK1_FUTURE
14.5067,864030.5065,0,2,ATK2_SPOOF
0.8276,-2.0344,0,0,NORMAL
-65.0799,-519370705.626,0,4,ATK3B_UNDER
14.3415,-519370715.9667,0,4,ATK3B_UNDER
89.0519,863991.3533,0,2,ATK2_SPOOF
-135.4865,-519370748.7968,0,4,ATK3B_UNDER
112.2785,-519370757.1549,0,4,ATK3B_UNDER
86441.186,-38.2748,0,1,ATK1_FUTURE
86418.3226,-22.5588,0,1,ATK1_FUTURE
18.3168,863942.2707,0,2,ATK2_SPOOF
1.2885,863991.8933,0,2,ATK2_SPOOF
73.4382,863986.9962,0,2,ATK2_SPOOF
-89.1862,2453145549.3233,0,3,ATK3_OVER
2.6191,-5.7341,0,0,NORMAL
0.6893,0.4206,0,0,NORMAL
39.253,864002.6306,0,2,ATK2_SPOOF
-1.6525,1.6798,0,0,NORMAL
-1.3565,-3.1359,0,0,NORMAL
86392.2435,29.5553,0,1,ATK1_FUTURE
86475.2253,18.7554,0,1,ATK1_FUTURE
-58.8895,864046.8999,0,2,ATK2_SPOOF
86338.5913,14.9945,1,5,ATK4_REPLAY
86417.0308,-7.0351,1,5,ATK4_REPLAY
-5.652,863979.038,0,2,ATK2_SPOOF
-2.8085,0.3968,0,0,NORMAL
109.3354,-519370633.2733,0,4,ATK3B_UNDER
86423.0109,15.4501,0,1,ATK1_FUTURE
63.4663,-519370618.2489,0,4,ATK3B_UNDER
-4.9606,864007.4112,0,2,ATK2_SPOOF
86488.5284,26.8597,1,5,ATK4_REPLAY
0.7941,1.0196,0,0,NORMAL
-40.3622,2453145505.5859,0,3,ATK3_OVER
-26.6297,-519370748.6804,0,4,ATK3B_UNDER
-2.1248,1.2364,0,0,NORMAL
104.1799,-519370696.9538,0,4,ATK3B_UNDER
86377.6965,19.9491,0,1,ATK1_FUTURE
-7.6637,-519370650.4995,0,4,ATK3B_UNDER
86499.9689,-15.8762,1,5,ATK4_REPLAY
78.5697,2453145528.2969,0,3,ATK3_OVER
3.3985,863997.2032,0,2,ATK2_SPOOF
0.2557,1.3402,0,0,NORMAL
86374.6013,-80.5016,1,5,ATK4_REPLAY
-44.8223,863861.4022,0,2,ATK2_SPOOF
86396.0252,-61.6526,1,5,ATK4_REPLAY
86301.1125,-78.5549,0,1,ATK1_FUTURE
4.9547,-519370692.1244,0,4,ATK3B_UNDER
-47.5095,-519370724.8061,0,4,ATK3B_UNDER
-52.2111,2453145384.6718,0,3,ATK3_OVER
-32.521,864025.3831,0,2,ATK2_SPOOF
24.1756,-519370759.455,0,4,ATK3B_UNDER
86421.8319,83.2471,1,5,ATK4_REPLAY
-59.3662,863929.5023,0,2,ATK2_SPOOF
-0.1594,0.3607,0,0,NORMAL
74.8244,-519370632.0773,0,4,ATK3B_UNDER
1.0646,-4.3604,0,0,NORMAL
86369.7701,-47.158,0,1,ATK1_FUTURE
1.6763,0.0745,0,0,NORMAL
14.3987,-519370757.6615,0,4,ATK3B_UNDER
43.131,-519370665.2339,0,4,ATK3B_UNDER
-64.752,-519370739.2234,0,4,ATK3B_UNDER
56.1064,863980.3049,0,2,ATK2_SPOOF
86413.8645,-72.6379,0,1,ATK1_FUTURE
-68.1031,-519370659.6834,0,4,ATK3B_UNDER
86425.1345,9.0065,1,5,ATK4_REPLAY
86394.6233,14.0904,0,1,ATK1_FUTURE
-30.8319,-519370730.9622,0,4,ATK3B_UNDER
86423.391,48.4705,0,1,ATK1_FUTURE
-29.8501,-519370768.2853,0,4,ATK3B_UNDER
-1.059,0.158,0,0,NORMAL
20.9749,864028.4156,0,2,ATK2_SPOOF
-3.9187,864032.6841,0,2,ATK2_SPOOF
86392.2695,-65.7515,0,1,ATK1_FUTURE
-19.8898,2453145419.369,0,3,ATK3_OVER
36.4034,-519370744.5401,0,4,ATK3B_UNDER
86487.9825,-56.2978,1,5,ATK4_REPLAY
54.5953,2453145387.6488,0,3,ATK3_OVER
81.2493,-519370721.1723,0,4,ATK3B_UNDER
-1.8822,0.6188,0,0,NORMAL
-38.2678,863932.9896,0,2,ATK2_SPOOF
86375.9862,-1.4527,1,5,ATK4_REPLAY
70.7957,863986.1331,0,2,ATK2_SPOOF
-3.3657,-0.3074,0,0,NORMAL
73.4862,864007.3119,0,2,ATK2_SPOOF
-7.1986,2453145459.9893,0,3,ATK3_OVER
-0.3658,-519370693.1634,0,4,ATK3B_UNDER
86311.6519,59.9865,0,1,ATK1_FUTURE
2.0987,-1.1632,0,0,NORMAL
86418.1505,50.455,0,1,ATK1_FUTURE
86397.2065,11.2879,1,5,ATK4_REPLAY
-36.3787,864005.509,0,2,ATK2_SPOOF
-0.3184,-0.4733,0,0,NORMAL
86448.2611,0.5408,1,5,ATK4_REPLAY
0.4462,0.2094,0,0,NORMAL
68.9916,863964.3002,0,2,ATK2_SPOOF
86392.3762,-11.2543,1,5,ATK4_REPLAY
40.3549,2453145458.0531,0,3,ATK3_OVER
-0.7235,1.1107,0,0,NORMAL
0.4981,-2.8199,0,0,NORMAL
13.1873,-519370780.242,0,4,ATK3B_UNDER
86373.1768,54.0209,1,5,ATK4_REPLAY
-11.8512,864126.9242,0,2,ATK2_SPOOF
0.0656,0.8239,0,0,NORMAL
-36.7074,863901.0667,0,2,ATK2_SPOOF
-1.1155,-1.5664,0,0,NORMAL
17.1324,863899.8315,0,2,ATK2_SPOOF
-32.0508,864039.7936,0,2,ATK2_SPOOF
-2.4884,-0.0011,0,0,NORMAL
-3.7616,-2.9324,0,0,NORMAL
-34.3464,2453145389.9984,0,3,ATK3_OVER
86424.4692,14.3645,0,1,ATK1_FUTURE
52.5267,2453145499.1866,0,3,ATK3_OVER
86489.839,65.4072,1,5,ATK4_REPLAY
86386.9291,-31.3559,1,5,ATK4_REPLAY
-19.2939,-519370709.7617,0,4,ATK3B_UNDER
86350.0988,-112.9607,0,1,ATK1_FUTURE
1.2336,3.3932,0,0,NORMAL
86432.3787,-37.8806,0,1,ATK1_FUTURE
86355.5105,19.7406,0,1,ATK1_FUTURE
3.6413,0.4575,0,0,NORMAL
86469.0271,-38.1045,1,5,ATK4_REPLAY
0.8698,-0.0863,0,0,NORMAL
-48.2728,2453145443.6718,0,3,ATK3_OVER
86515.2019,44.008,1,5,ATK4_REPLAY
2.7269,-0.6346,0,0,NORMAL
100.4904,-519370760.6145,0,4,ATK3B_UNDER
4.6553,0.7291,0,0,NORMAL
40.2622,-519370769.3561,0,4,ATK3B_UNDER
17.7311,2453145515.0168,0,3,ATK3_OVER
6.6676,-519370748.9266,0,4,ATK3B_UNDER
0.5165,-4.2694,0,0,NORMAL
31.7768,-519370733.1858,0,4,ATK3B_UNDER
-144.8497,-519370673.6199,0,4,ATK3B_UNDER
-22.0928,864024.0154,0,2,ATK2_SPOOF
94.0438,864013.6276,0,2,ATK2_SPOOF
86412.0194,-51.6565,1,5,ATK4_REPLAY
6.3141,2453145406.8726,0,3,ATK3_OVER
-4.5036,-1.0638,0,0,NORMAL
86437.7431,119.1931,0,1,ATK1_FUTURE
43.3199,864019.4068,0,2,ATK2_SPOOF
-57.315,2453145392.8221,0,3,ATK3_OVER
86377.4122,-15.1666,1,5,ATK4_REPLAY
37.4775,863974.3274,0,2,ATK2_SPOOF
-0.4419,3.6178,0,0,NORMAL
86434.4955,-29.0825,1,5,ATK4_REPLAY
-1.7065,1.1191,0,0,NORMAL
86349.7161,-68.9299,1,5,ATK4_REPLAY
86352.8665,-64.3651,1,5,ATK4_REPLAY
86404.5078,36.3436,0,1,ATK1_FUTURE
-0.6698,2.9081,0,0,NORMAL
-34.6707,2453145406.9135,0,3,ATK3_OVER
-0.6747,-2.9842,0,0,NORMAL
2.256,-2.7954,0,0,NORMAL
-20.4733,863960.0927,0,2,ATK2_SPOOF
86361.6849,-22.0466,1,5,ATK4_REPLAY
-0.1339,-3.1778,0,0,NORMAL
-61.1002,2453145408.0189,0,3,ATK3_OVER
45.2459,863984.4126,0,2,ATK2_SPOOF
47.2476,-519370690.0636,0,4,ATK3B_UNDER
-39.0571,864022.6127,0,2,ATK2_SPOOF
43.2293,2453145503.8052,0,3,ATK3_OVER
-47.6785,864030.5531,0,2,ATK2_SPOOF
-1.4339,863998.6785,0,2,ATK2_SPOOF
86253.9502,16.551,1,5,ATK4_REPLAY
-17.4192,863986.0841,0,2,ATK2_SPOOF
1.614,-0.3791,0,0,NORMAL
3.6287,2453145429.8743,0,3,ATK3_OVER
86485.7629,-114.6151,1,5,ATK4_REPLAY
19.6862,863966.9422,0,2,ATK2_SPOOF
-6.6443,-519370685.3288,0,4,ATK3B_UNDER
86256.1075,-14.6315,1,5,ATK4_REPLAY
-72.4621,2453145467.5057,0,3,ATK3_OVER
41.3062,-519370683.4773,0,4,ATK3B_UNDER
86421.9758,-59.5172,0,1,ATK1_FUTURE
86454.7707,-16.8573,1,5,ATK4_REPLAY
2.4284,-1.7522,0,0,NORMAL
-21.1457,863970.5365,0,2,ATK2_SPOOF
-10.218,2453145457.4154,0,3,ATK3_OVER
86362.1102,33.2609,1,5,ATK4_REPLAY
74.9913,2453145405.4349,0,3,ATK3_OVER
86394.3323,-13.9127,0,1,ATK1_FUTURE
58.3273,-519370712.5709,0,4,ATK3B_UNDER
-0.2352,3.1176,0,0,NORMAL
-0.2676,3.4793,0,0,NORMAL
86411.9837,-23.6778,1,5,ATK4_REPLAY
43.6787,-519370568.3669,0,4,ATK3B_UNDER
-22.4031,864030.0552,0,2,ATK2_SPOOF
-13.2386,2453145504.4205,0,3,ATK3_OVER
86405.3881,-26.5427,1,5,ATK4_REPLAY
86359.6864,-68.7968,1,5,ATK4_REPLAY
102.1978,-519370735.7393,0,4,ATK3B_UNDER
86477.2616,-12.782,0,1,ATK1_FUTURE
-1.0454,0.5639,0,0,NORMAL
86407.6586,105.157,1,5,ATK4_REPLAY
-69.1011,-519370691.7212,0,4,ATK3B_UNDER
86352.0313,39.3835,1,5,ATK4_REPLAY
86442.3979,13.2764,0,1,ATK1_FUTURE
-33.5574,863950.7674,0,2,ATK2_SPOOF
-0.7365,1.9346,0,0,NORMAL
0.9079,-2.1434,0,0,NORMAL
-99.2899,-519370684.6015,0,4,ATK3B_UNDER
86440.9552,-1.8878,0,1,ATK1_FUTURE
0.4709,-1.97,0,0,NORMAL
-1.4922,-3.3167,0,0,NORMAL
86418.4679,154.4256,0,1,ATK1_FUTURE
86506.0217,9.7046,1,5,ATK4_REPLAY
86360.8764,-28.3974,1,5,ATK4_REPLAY
117.2867,2453145458.3684,0,3,ATK3_OVER
-11.3168,-519370729.558,0,4,ATK3B_UNDER
86352.4038,72.9308,1,5,ATK4_REPLAY
46.328,2453145435.378,0,3,ATK3_OVER
86433.1608,17.5171,1,5,ATK4_REPLAY
-17.2976,-519370615.2117,0,4,ATK3B_UNDER
72.8344,-519370702.6536,0,4,ATK3B_UNDER
-47.2314,864019.6708,0,2,ATK2_SPOOF
58.3144,864015.1021,0,2,ATK2_SPOOF
86314.8611,6.4705,0,1,ATK1_FUTURE
86441.0213,-78.6238,1,5,ATK4_REPLAY
39.8472,863962.8765,0,2,ATK2_SPOOF
-22.5615,2453145428.6887,0,3,ATK3_OVER
-0.7596,0.8292,0,0,NORMAL
1.1932,2453145411.3226,0,3,ATK3_OVER
86388.3258,-46.6711,1,5,ATK4_REPLAY
0.9943,-3.1856,0,0,NORMAL
86393.8958,50.1738,0,1,ATK1_FUTURE
86369.4819,54.1373,1,5,ATK4_REPLAY
-38.4321,863990.0165,0,2,ATK2_SPOOF
86370.5891,-60.7545,1,5,ATK4_REPLAY
1.3308,-1.1922,0,0,NORMAL
31.2274,2453145485.0219,0,3,ATK3_OVER
-55.4619,863995.7505,0,2,ATK2_SPOOF
86398.2333,-90.0372,1,5,ATK4_REPLAY
-2.5671,864006.8877,0,2,ATK2_SPOOF
86342.3163,11.473,0,1,ATK1_FUTURE
-2.5748,0.136,0,0,NORMAL
2.4451,0.8197,0,0,NORMAL
86343.8134,-67.9638,1,5,ATK4_REPLAY
86398.2975,-28.7608,1,5,ATK4_REPLAY
37.8712,2453145386.0318,0,3,ATK3_OVER
86422.3331,-10.8572,0,1,ATK1_FUTURE
86435.2497,70.3749,1,5,ATK4_REPLAY
86294.7797,-37.4207,1,5,ATK4_REPLAY
86408.8139,4.2117,1,5,ATK4_REPLAY
86505.3442,19.0415,0,1,ATK1_FUTURE
37.904,863905.4814,0,2,ATK2_SPOOF
1.049,-0.4076,0,0,NORMAL
0.6621,-1.5344,0,0,NORMAL
-21.0422,-519370754.8551,0,4,ATK3B_UNDER
-10.6419,-519370671.4519,0,4,ATK3B_UNDER
-3.9368,863963.1868,0,2,ATK2_SPOOF
42.0364,-519370708.3357,0,4,ATK3B_UNDER
-2.9701,-519370710.9106,0,4,ATK3B_UNDER
86320.8916,-42.1905,0,1,ATK1_FUTURE
86506.0572,-49.3528,0,1,ATK1_FUTURE
86476.736,87.6354,1,5,ATK4_REPLAY
86356.5065,-34.0609,1,5,ATK4_REPLAY
-0.9247,0.91,0,0,NORMAL
86382.8924,42.9523,0,1,ATK1_FUTURE
91.9751,863975.755,0,2,ATK2_SPOOF
1.3253,0.791,0,0,NORMAL
8.1861,2453145419.0589,0,3,ATK3_OVER
-26.8435,2453145581.2337,0,3,ATK3_OVER
86383.6698,69.4673,1,5,ATK4_REPLAY
86335.6546,-53.7644,0,1,ATK1_FUTURE
-16.5525,2453145403.053,0,3,ATK3_OVER
86469.186,-45.4031,0,1,ATK1_FUTURE
-35.208,863988.6161,0,2,ATK2_SPOOF
-50.7783,-519370748.2429,0,4,ATK3B_UNDER
86298.8612,2.924,1,5,ATK4_REPLAY
86344.4534,53.0164,0,1,ATK1_FUTURE
-17.2682,-519370637.8226,0,4,ATK3B_UNDER
-1.9791,2453145530.3036,0,3,ATK3_OVER
86440.9724,-32.4802,0,1,ATK1_FUTURE
86427.7018,-32.8206,1,5,ATK4_REPLAY
86365.8116,74.3892,1,5,ATK4_REPLAY
86360.4146,-14.3653,1,5,ATK4_REPLAY
1.2793,-2.0614,0,0,NORMAL
-1.8532,-4.1949,0,0,NORMAL
86424.2227,-59.5242,0,1,ATK1_FUTURE
100.4347,-519370623.7673,0,4,ATK3B_UNDER
86327.2854,-10.794,1,5,ATK4_REPLAY
-32.8843,2453145488.3341,0,3,ATK3_OVER
111.9751,2453145438.9744,0,3,ATK3_OVER
-40.58,863959.4352,0,2,ATK2_SPOOF
-56.9132,2453145478.3086,0,3,ATK3_OVER
86407.1685,-10.5719,1,5,ATK4_REPLAY
86419.4519,46.3428,0,1,ATK1_FUTURE
50.4397,-519370640.408,0,4,ATK3B_UNDER
86440.5868,-73.4132,0,1,ATK1_FUTURE
-9.5553,2453145440.7769,0,3,ATK3_OVER
-36.6559,2453145504.7884,0,3,ATK3_OVER
86424.6148,24.2561,0,1,ATK1_FUTURE
16.6801,-519370711.1578,0,4,ATK3B_UNDER
34.8459,-519370676.4532,0,4,ATK3B_UNDER
0.3665,-0.6324,0,0,NORMAL
-1.567,-519370708.1099,0,4,ATK3B_UNDER
3.902,-0.2104,0,0,NORMAL
0.7701,-3.1341,0,0,NORMAL
-14.1672,863937.4074,0,2,ATK2_SPOOF
-16.6282,864006.0519,0,2,ATK2_SPOOF
0.8931,-0.5534,0,0,NORMAL
-2.5559,-0.1697,0,0,NORMAL
-42.51,2453145413.9032,0,3,ATK3_OVER
86313.2512,-38.0432,0,1,ATK1_FUTURE
70.9732,2453145509.3566,0,3,ATK3_OVER
86369.4951,37.2167,0,1,ATK1_FUTURE
10.4859,-519370754.0765,0,4,ATK3B_UNDER
86363.775,-19.4363,1,5,ATK4_REPLAY
-41.4909,864034.7689,0,2,ATK2_SPOOF
-59.4751,-519370744.5234,0,4,ATK3B_UNDER
86386.0162,-3.5358,0,1,ATK1_FUTURE
1.5203,1.2053,0,0,NORMAL
86369.7513,28.5954,1,5,ATK4_REPLAY
89.2564,2453145504.6003,0,3,ATK3_OVER
86377.0959,48.9296,0,1,ATK1_FUTURE
-1.2552,-2.8435,0,0,NORMAL
86401.2224,-41.8912,0,1,ATK1_FUTURE
-74.9448,864008.3224,0,2,ATK2_SPOOF
86395.652,3.9225,0,1,ATK1_FUTURE
39.893,863950.2596,0,2,ATK2_SPOOF
1.6702,-0.3684,0,0,NORMAL
86411.7149,-29.5989,0,1,ATK1_FUTURE
86359.3305,-20.9134,0,1,ATK1_FUTURE
86393.8427,-3.899,1,5,ATK4_REPLAY
94.176,-519370791.3904,0,4,ATK3B_UNDER
1.659,1.3035,0,0,NORMAL
1.1204,-519370636.5935,0,4,ATK3B_UNDER
38.8678,2453145416.0245,0,3,ATK3_OVER
86510.3263,-2.1342,0,1,ATK1_FUTURE
86349.012,11.0688,0,1,ATK1_FUTURE
-0.4787,-1.9773,0,0,NORMAL
-16.0824,2453145540.4833,0,3,ATK3_OVER
-29.6452,2453145437.5872,0,3,ATK3_OVER
3.1582,-1.5239,0,0,NORMAL
86422.5123,-23.1891,1,5,ATK4_REPLAY
35.7476,-519370788.009,0,4,ATK3B_UNDER
-1.6259,0.0291,0,0,NORMAL
9.1195,864080.2205,0,2,ATK2_SPOOF
86438.4843,15.677,1,5,ATK4_REPLAY
-93.8458,-519370682.3323,0,4,ATK3B_UNDER
23.7408,863966.5706,0,2,ATK2_SPOOF
86405.8218,-0.1839,1,5,ATK4_REPLAY
86486.3066,-41.5881,0,1,ATK1_FUTURE
86424.0514,43.1544,0,1,ATK1_FUTURE
-65.7527,863939.7817,0,2,ATK2_SPOOF
1.9996,-3.4664,0,0,NORMAL
86319.0464,-8.8979,0,1,ATK1_FUTURE
61.3646,863923.1279,0,2,ATK2_SPOOF
-1.649,1.6114,0,0,NORMAL
98.3434,2453145411.2203,0,3,ATK3_OVER
-59.2483,863999.9415,0,2,ATK2_SPOOF
86469.8505,13.1561,1,5,ATK4_REPLAY
-23.0997,2453145403.995,0,3,ATK3_OVER
49.6942,2453145459.5611,0,3,ATK3_OVER
-1.6445,2.6573,0,0,NORMAL
34.2477,2453145357.0697,0,3,ATK3_OVER
86367.7896,-92.9121,0,1,ATK1_FUTURE
9.692,-519370817.256,0,4,ATK3B_UNDER
86498.683,-16.1996,1,5,ATK4_REPLAY
1.6888,1.9192,0,0,NORMAL
86484.1132,-11.6944,1,5,ATK4_REPLAY
45.9902,-519370696.4567,0,4,ATK3B_UNDER
86374.8391,-78.6819,1,5,ATK4_REPLAY
86429.0453,-45.7019,1,5,ATK4_REPLAY
86279.3194,-57.6892,1,5,ATK4_REPLAY
86451.1162,-23.0795,1,5,ATK4_REPLAY
86360.0923,-64.6752,0,1,ATK1_FUTURE
-1.4471,863946.1386,0,2,ATK2_SPOOF
17.3755,2453145385.0785,0,3,ATK3_OVER
-57.8077,-519370654.6531,0,4,ATK3B_UNDER
37.4001,2453145430.1674,0,3,ATK3_OVER
-59.9701,863882.5014,0,2,ATK2_SPOOF
86.1545,2453145373.5955,0,3,ATK3_OVER
1.9614,2453145380.148,0,3,ATK3_OVER
37.6401,2453145469.5559,0,3,ATK3_OVER
21.2124,863919.8863,0,2,ATK2_SPOOF
68.9956,-519370684.3633,0,4,ATK3B_UNDER
-75.6881,863999.3444,0,2,ATK2_SPOOF
2.2779,-519370870.4675,0,4,ATK3B_UNDER
-28.7609,-519370802.3621,0,4,ATK3B_UNDER
86361.828,-24.6124,0,1,ATK1_FUTURE
-57.5752,-519370685.1968,0,4,ATK3B_UNDER
